season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Winter,1994,Bronze,AUT,Austria,"Heinz KUTTIN, Stefan HORNGACHER, Christian MOSER, Andreas GOLDBERGER",1994 Lillehammer,Ski Jumping,Men's,Large Hill team
Winter,1994,Gold,RUS,Russian Federation,Aleksandr GOLUBEV,1994 Lillehammer,Speed skating,Men's,500m
Winter,1994,Silver,RUS,Russian Federation,Sergey KLEVCHENYA,1994 Lillehammer,Speed skating,Men's,500m
Winter,1994,Bronze,JPN,Japan,Manabu HORII,1994 Lillehammer,Speed skating,Men's,500m
Winter,1994,Gold,USA,United States,Daniel JANSEN,1994 Lillehammer,Speed skating,Men's,1000m
Winter,1994,Silver,BLR,Belarus,Igor ZHELEZOVSKY,1994 Lillehammer,Speed skating,Men's,1000m
Winter,1994,Bronze,RUS,Russian Federation,Sergey KLEVCHENYA,1994 Lillehammer,Speed skating,Men's,1000m
Winter,1994,Gold,NOR,Norway,Johann Olav KOSS,1994 Lillehammer,Speed skating,Men's,1500m
Winter,1994,Silver,NED,Netherlands,Rintje RITSMA,1994 Lillehammer,Speed skating,Men's,1500m
Winter,1994,Bronze,NED,Netherlands,Falko ZANDSTRA,1994 Lillehammer,Speed skating,Men's,1500m
Winter,1994,Gold,NOR,Norway,Johann Olav KOSS,1994 Lillehammer,Speed skating,Men's,5000m
Winter,1994,Silver,NOR,Norway,Kjell STORELID,1994 Lillehammer,Speed skating,Men's,5000m
Winter,1994,Bronze,NED,Netherlands,Rintje RITSMA,1994 Lillehammer,Speed skating,Men's,5000m
Winter,1994,Gold,NOR,Norway,Johann Olav KOSS,1994 Lillehammer,Speed skating,Men's,10000m
Winter,1994,Silver,NOR,Norway,Kjell STORELID,1994 Lillehammer,Speed skating,Men's,10000m
Winter,1994,Bronze,NED,Netherlands,Bart VELDKAMP,1994 Lillehammer,Speed skating,Men's,10000m
Winter,1994,Gold,USA,United States,Bonnie BLAIR,1994 Lillehammer,Speed skating,Women's,500m
Winter,1994,Silver,CAN,Canada,Susan AUCH,1994 Lillehammer,Speed skating,Women's,500m
Winter,1994,Bronze,GER,Germany,Franziska SCHENK,1994 Lillehammer,Speed skating,Women's,500m
Winter,1994,Gold,USA,United States,Bonnie BLAIR,1994 Lillehammer,Speed skating,Women's,1000m
Winter,1994,Silver,GER,Germany,Anke BAIER-LOEF,1994 Lillehammer,Speed skating,Women's,1000m
Winter,1994,Bronze,CHN,China,Qiaobo YE,1994 Lillehammer,Speed skating,Women's,1000m
Winter,1994,Gold,AUT,Austria,Emese HUNYADY,1994 Lillehammer,Speed skating,Women's,1500m
Winter,1994,Silver,RUS,Russian Federation,Svetlana FEDOTKINA,1994 Lillehammer,Speed skating,Women's,1500m
Winter,1994,Bronze,GER,Germany,Gunda NIEMANN-STIRNEMANN,1994 Lillehammer,Speed skating,Women's,1500m
Winter,1994,Gold,RUS,Russian Federation,Svetlana BAJANOVA,1994 Lillehammer,Speed skating,Women's,3000m
Winter,1994,Silver,AUT,Austria,Emese HUNYADY,1994 Lillehammer,Speed skating,Women's,3000m
Winter,1994,Bronze,GER,Germany,Claudia PECHSTEIN,1994 Lillehammer,Speed skating,Women's,3000m
Winter,1994,Gold,GER,Germany,Claudia PECHSTEIN,1994 Lillehammer,Speed skating,Women's,5000m
Winter,1994,Silver,GER,Germany,Gunda NIEMANN-STIRNEMANN,1994 Lillehammer,Speed skating,Women's,5000m
Winter,1994,Bronze,JPN,Japan,Hiromi YAMAMOTO,1994 Lillehammer,Speed skating,Women's,5000m
